company_id,industry
57654024,Government Administration
3549,Hospitality
49042,Hospital & Health Care
3534,Automotive
822071,Mental Health Care
61252,Internet
76500049,Non-profit Organization Management
299849,Information Technology & Services
1603,Pharmaceuticals
6913,Retail
18860134,Staffing & Recruiting
4037,Financial Services
333323,Biotechnology
81897394,Information Technology & Services
295644,Real Estate
8968,Financial Services
23258,Higher Education
3128,Information Technology & Services
3521798,Hospital & Health Care
265869,Hospital & Health Care
3185967,Information Technology & Services
164245,Banking
73984720,Apparel & Fashion
4835523,Defense & Space
96371493,Staffing & Recruiting
108340,Retail
8403,Retail
7783,Construction
3450,Semiconductors
2459,Insurance
19337,Higher Education
6643679,Staffing & Recruiting
35504,Non-profit Organization Management
18617399,Computer Software
12570,Education Management
11243027,Insurance
3008681,Financial Services
104405,Non-profit Organization Management
35571114,Non-profit Organization Management
166732,Insurance
12932,Aviation & Aerospace
1523,Transportation/Trucking/Railroad
2450045,Staffing & Recruiting
5553,Food Production
29289303,Staffing & Recruiting
76127808,Hospital & Health Care
41004,Supermarkets
14528,Banking
19565,Primary/Secondary Education
19164401,Human Resources
1867264,Hospital & Health Care
963770,Transportation/Trucking/Railroad
13920,Pharmaceuticals
25076,Hospital & Health Care
9210946,Computer Software
16094,Consumer Goods
4994,Research
35434603,Banking
18036,Real Estate
4257,"Health, Wellness & Fitness"
64639449,Building Materials
19180,Financial Services
17233,Environmental Services
165303,Hospital & Health Care
2432,Accounting
344707,Cosmetics
29016120,Marketing & Advertising
4255,Human Resources
2394593,"Health, Wellness & Fitness"
35640218,Non-profit Organization Management
6250,Hospital & Health Care
9652,Machinery
3398,Computer Software
19698,Marketing & Advertising
9585,Construction
11648,Wholesale
3180238,Hospital & Health Care
76252253,Hospital & Health Care
23499,Non-profit Organization Management
25856,Staffing & Recruiting
8684,Animation
248599,Insurance
2748,Consumer Goods
9229,Retail
164006,Financial Services
19349,Environmental Services
13670,Computer Software
422503,Construction
83075151,Research
80092649,Biotechnology
11420022,Building Materials
423483,Computer Software
581824,Financial Services
139348,Staffing & Recruiting
2811769,Entertainment
81535497,Accounting
285027,Facilities Services
76178721,Entertainment
163032,Luxury Goods & Jewelry
743266,Education Management
15103,Business Supplies & Equipment
15762,Architecture & Planning
10408914,Retail
12890,Retail
252398,Financial Services
10180986,Furniture
9812,Information Technology & Services
9216906,Management Consulting
81970078,Cosmetics
95036,Financial Services
111283,Accounting
162954,E-learning
214560,Mechanical Or Industrial Engineering
4881,Non-profit Organization Management
5242206,Banking
27973,Hospital & Health Care
5059324,Construction
7307355,Hospital & Health Care
25073964,Restaurants
1342014,Furniture
19117909,Environmental Services
64256270,Transportation/Trucking/Railroad
16251153,Insurance
461301,Real Estate
29037477,Retail
11753,"Health, Wellness & Fitness"
93183345,Consumer Goods
65298298,Staffing & Recruiting
8031,Hospital & Health Care
21250,Mechanical Or Industrial Engineering
2193256,Environmental Services
18923058,Apparel & Fashion
5585,"Leisure, Travel & Tourism"
10632734,Hospital & Health Care
1815139,Marketing & Advertising
27792,Airlines/Aviation
1536527,Individual & Family Services
12606850,Hospital & Health Care
2933,Education Management
80519,Non-profit Organization Management
55853962,Broadcast Media
214361,Information Technology & Services
11754751,Military
13079,Government Administration
74148253,Research
321986,Building Materials
2192,Oil & Energy
6369906,Financial Services
27111495,Legal Services
112386,Law Practice
5113,Utilities
1009,Information Technology & Services
9682879,Medical Device
8520024,Apparel & Fashion
18801226,Accounting
7291754,Accounting
255406,Facilities Services
2651262,Information Technology & Services
27241994,Civic & Social Organization
74540132,"Health, Wellness & Fitness"
90726870,Management Consulting
28131533,Hospital & Health Care
2620735,Transportation/Trucking/Railroad
400528,Computer Software
21836,Staffing & Recruiting
5013440,Computer & Network Security
6192,Automotive
456189,Information Technology & Services
11032952,Consumer Services
28145529,Hospital & Health Care
6059153,Hospital & Health Care
246704,Hospital & Health Care
17603,Banking
884316,Consumer Goods
162510,Research
1115,Computer Software
79902774,Computer Software
29579,Banking
3889,Higher Education
9240,Consumer Electronics
26167,Computer Software
9236263,Management Consulting
5301959,Hospitality
1384029,Financial Services
163842,Financial Services
35531936,Insurance
2774891,Information Technology & Services
10490165,Computer Software
545086,"Leisure, Travel & Tourism"
9643,Utilities
10032,Hospital & Health Care
1703,Telecommunications
5204,Mining & Metals
1326052,Civil Engineering
13033,Electrical & Electronic Manufacturing
163883,Hospitality
86041588,Staffing & Recruiting
10001,Insurance
164200,Retail
15168,Higher Education
3894,Semiconductors
12095,Food & Beverages
2692195,Public Safety
2918,Retail
1068,Financial Services
3523360,Food Production
2430668,Transportation/Trucking/Railroad
5107,Semiconductors
8346,Insurance
8390,Hospital & Health Care
559761,Marketing & Advertising
3602072,Oil & Energy
164827,Sports
25041007,Computer Software
18546466,Information Technology & Services
5028465,Electrical & Electronic Manufacturing
6360,Hospital & Health Care
163151,Defense & Space
78060358,Information Technology & Services
1808,Banking
28409,Education Management
6683,Medical Device
2102144,Utilities
9414302,Hospital & Health Care
17283,Financial Services
23662,Wholesale
165380,Financial Services
241214,Staffing & Recruiting
20009,Food Production
42925,Hospital & Health Care
79992118,Hospital & Health Care
2381434,"Health, Wellness & Fitness"
973375,Hospital & Health Care
3015,Information Technology & Services
5770,Telecommunications
79560,Furniture
206226,Defense & Space
4754521,Medical Practice
347410,Broadcast Media
580089,Civil Engineering
2018,Semiconductors
28154,Government Administration
8336,Financial Services
378234,Machinery
18287,Education Management
11240,Retail
2584494,Hospital & Health Care
157338,Non-profit Organization Management
10016224,Computer & Network Security
741253,Hospital & Health Care
14255,Transportation/Trucking/Railroad
324276,Retail
16733,Retail
37396978,Hospital & Health Care
166753,Mechanical Or Industrial Engineering
1410985,Environmental Services
4156,Chemicals
5790,Luxury Goods & Jewelry
12701,Chemicals
8062,Events Services
64726,Hospital & Health Care
661629,Machinery
10420321,Internet
19109,Banking
61631,Financial Services
53193,Building Materials
9221,Law Practice
8221,Internet
23714018,Music
12906613,Semiconductors
3053638,Retail
59347638,Information Technology & Services
91455579,Internet
54116,Retail
658814,Computer Software
6433967,Building Materials
1013110,Information Technology & Services
3888,Hospital & Health Care
2931,Industrial Automation
261456,Entertainment
165862,Hospital & Health Care
380752,Construction
424952,Real Estate
3626,Hospital & Health Care
2584496,Hospital & Health Care
9225358,Hospital & Health Care
7587370,Construction
2709,Computer Software
5353,Government Administration
72056711,"Health, Wellness & Fitness"
81958809,Financial Services
3724,Consumer Goods
18453,Medical Device
163763,International Trade & Development
11065927,Financial Services
162418,Non-profit Organization Management
3748,Sporting Goods
11180,Insurance
4111455,Food Production
211166,Banking
3104354,Entertainment
12605993,Packaging & Containers
33266522,Renewables & Environment
80157050,Hospital & Health Care
164754,Management Consulting
4729,Telecommunications
12129,Consumer Goods
13798,Management Consulting
734180,Education Management
30150412,Real Estate
27176653,Real Estate
9893,Hospital & Health Care
38587,Facilities Services
4768,Financial Services
165471,Law Practice
2078,Information Services
17224,Sporting Goods
49649167,Banking
10442082,Hospital & Health Care
30772606,Computer Software
63010,Financial Services
2945366,Design
82160322,Computer Software
21667,Non-profit Organization Management
18062,Retail
1403,Information Technology & Services
2649,Higher Education
27752,Hospital & Health Care
2934272,Non-profit Organization Management
1505,Defense & Space
27127,Hospitality
4101,Automotive
9527703,Hospitality
11695727,Aviation & Aerospace
2598400,Hospital & Health Care
73600,Banking
4728,Computer Software
2125741,Consumer Services
15550475,Hospital & Health Care
2106853,Financial Services
14140,Apparel & Fashion
18280,Construction
8280,Apparel & Fashion
8281,Apparel & Fashion
436931,Apparel & Fashion
1689,Oil & Energy
1016,Hospital & Health Care
12227,Computer Software
6215,Executive Office
4453,Transportation/Trucking/Railroad
2880768,Insurance
1394616,Transportation/Trucking/Railroad
79688206,Construction
162479,Consumer Electronics
166680,Higher Education
10795459,Computer Software
40693052,Staffing & Recruiting
41245,Transportation/Trucking/Railroad
17109,Retail
1082195,Staffing & Recruiting
16225376,Media Production
869141,Biotechnology
8366,Medical Device
15596827,Consumer Goods
5355,Security & Investigations
20441,Religious Institutions
2939816,Research
11752085,Defense & Space
19368,Banking
12709,Telecommunications
1392,Telecommunications
2476,Hospital & Health Care
3308308,Aviation & Aerospace
4822178,Consumer Goods
3690,Semiconductors
3240,Insurance
16038,Hospital & Health Care
10887287,Government Administration
15739,Construction
3783876,Utilities
9714055,Apparel & Fashion
1908,Defense & Space
521160,Mental Health Care
2014725,Computer Software
27333,Consumer Electronics
629785,Government Administration
1675576,Banking
37016901,Computer Software
601919,Computer Software
2780388,Real Estate
6194,Consumer Goods
3654739,Gambling & Casinos
1504533,Apparel & Fashion
2248203,Biotechnology
79239,Biotechnology
2164319,Law Enforcement
660180,Individual & Family Services
10223966,Financial Services
209610,Mining & Metals
10279209,Information Technology & Services
12293,Research
607957,Renewables & Environment
68463,Environmental Services
26586,Insurance
28209,Medical Device
3557082,Hospital & Health Care
639802,Information Technology & Services
1714,Computer Software
164113,Hospital & Health Care
15494986,Building Materials
6078,Management Consulting
9937,Civil Engineering
34220,Building Materials
28850513,Non-profit Organization Management
34218836,Staffing & Recruiting
24787024,Building Materials
165294,Banking
157346,Retail
2564886,Construction
40692536,Defense & Space
164134,Airlines/Aviation
227878,Entertainment
814025,Computer Software
143720,Construction
10877848,Hospital & Health Care
911928,Hospital & Health Care
28810,Consumer Goods
4030721,Transportation/Trucking/Railroad
367977,Transportation/Trucking/Railroad
2681277,Computer Software
3812750,Electrical & Electronic Manufacturing
18401,Accounting
163852,Mechanical Or Industrial Engineering
165422,Hospital & Health Care
35566147,Consumer Services
217338,Transportation/Trucking/Railroad
26067,Automotive
6702,Oil & Energy
2480405,Construction
1511,Food Production
12250,Furniture
8151492,Construction
27185258,Entertainment
368844,Chemicals
3260,Mechanical Or Industrial Engineering
1526,Biotechnology
6367266,Medical Device
84418,Staffing & Recruiting
41147,Banking
5064123,Hospital & Health Care
17998520,Computer Software
1627,Hospital & Health Care
15656,Civil Engineering
71910,Construction
82315716,Renewables & Environment
493453,Real Estate
88016,Hospital & Health Care
2708254,Insurance
2528,Computer Games
6470711,Staffing & Recruiting
26630,Computer Software
851980,Hospital & Health Care
665858,Retail
1916708,Computer Software
1228217,Construction
24122185,Sports
25017205,Chemicals
15564,Automotive
18209861,Higher Education
497017,Financial Services
686294,Hospital & Health Care
52143761,Pharmaceuticals
4918,Machinery
110372,"Health, Wellness & Fitness"
2671586,Consumer Services
64883,Law Practice
1576969,Building Materials
56861,Non-profit Organization Management
79696510,Information Technology & Services
51716,Utilities
33282143,Staffing & Recruiting
29331,Hospital & Health Care
68177267,Hospitality
162749,Transportation/Trucking/Railroad
3131483,Transportation/Trucking/Railroad
14780375,Civil Engineering
53491671,Information Technology & Services
732744,Marketing & Advertising
49644642,Computer Software
13637042,Information Technology & Services
3196,Higher Education
77301,Restaurants
162912,Pharmaceuticals
6104,Hospital & Health Care
35498950,Computer Software
28439179,Online Media
77049371,Computer & Network Security
89877420,Defense & Space
1115776,Renewables & Environment
65294553,Staffing & Recruiting
298190,Computer Software
1618718,Defense & Space
111485,Food Production
2087,Automotive
14133,Financial Services
162724,Computer Software
24787197,Computer & Network Security
2690,Financial Services
8455,Banking
15223686,Hospital & Health Care
1162908,Hospital & Health Care
78310268,Hospital & Health Care
29620,Hospital & Health Care
4851811,Semiconductors
3873058,Hospital & Health Care
649827,Staffing & Recruiting
80646120,Telecommunications
8936,Hospital & Health Care
18856871,Information Technology & Services
132969,Law Practice
15246855,Information Technology & Services
9190490,Construction
21000,Marketing & Advertising
11204,Construction
34638,Architecture & Planning
8795,Accounting
69874217,Defense & Space
79482021,Information Technology & Services
54360562,Information Technology & Services
6458462,Renewables & Environment
102847,Staffing & Recruiting
3256,Financial Services
407724,Staffing & Recruiting
2324727,Staffing & Recruiting
18154,"Health, Wellness & Fitness"
51701268,Staffing & Recruiting
26873,Restaurants
3676298,Restaurants
1096648,Financial Services
2447993,Staffing & Recruiting
16249143,Hospital & Health Care
2162,Hospital & Health Care
75348,Insurance
1874,Insurance
1474,Financial Services
10137,Biotechnology
22612,Insurance
80021800,Information Technology & Services
1299566,Apparel & Fashion
3264,Insurance
25374,Electrical & Electronic Manufacturing
120859,Food & Beverages
29160,Apparel & Fashion
89133,Computer Software
2423,Information Technology & Services
12907,Hospital & Health Care
31060078,Outsourcing/Offshoring
15252329,Automotive
13094,Government Administration
26638644,Information Technology & Services
3486,Staffing & Recruiting
1110268,Architecture & Planning
15203,Civil Engineering
7042786,Hospital & Health Care
164131,Staffing & Recruiting
16101,Information Technology & Services
91534,Paper & Forest Products
64672598,Information Technology & Services
2837787,Computer Software
1121984,Government Administration
64981,Staffing & Recruiting
2925665,Staffing & Recruiting
64681939,Staffing & Recruiting
5618,Apparel & Fashion
2060607,Public Relations & Communications
8063,Insurance
1090323,Aviation & Aerospace
9402,Medical Device
82301960,Financial Services
10447496,Staffing & Recruiting
2989624,Public Relations & Communications
41294,Staffing & Recruiting
4167,Financial Services
35486746,Human Resources
68634398,Hospital & Health Care
90403931,Renewables & Environment
921329,"Health, Wellness & Fitness"
10055939,Hospital & Health Care
42875,Retail
8323,Computer Software
98116367,Writing & Editing
27157459,Construction
124258,Mechanical Or Industrial Engineering
10952715,Aviation & Aerospace
35486246,Information Technology & Services
83871,Insurance
13074,Hospital & Health Care
35576936,Management Consulting
64998398,Construction
10462531,Staffing & Recruiting
17639,Events Services
36232,Information Technology & Services
20461700,Staffing & Recruiting
2139520,Medical Device
888055,Media Production
51063,Food & Beverages
17979297,Financial Services
77129385,Information Technology & Services
93158430,Market Research
6481,Semiconductors
74475378,Staffing & Recruiting
11713929,Construction
165730,Cosmetics
13316384,Staffing & Recruiting
2312114,Aviation & Aerospace
33146581,Information Technology & Services
18754113,Staffing & Recruiting
77663416,Biotechnology
1259593,Airlines/Aviation
81891901,Staffing & Recruiting
4346,Public Relations & Communications
13274070,Information Technology & Services
66304846,Information Technology & Services
10889820,Government Administration
11349,Law Practice
73858168,Hospitality
71719247,Staffing & Recruiting
10150959,Marketing & Advertising
348981,Staffing & Recruiting
2985,Mechanical Or Industrial Engineering
1431,Food & Beverages
10282659,Apparel & Fashion
294502,Staffing & Recruiting
76365076,Staffing & Recruiting
16167895,Information Technology & Services
27771,Information Technology & Services
1658,Hospital & Health Care
82277950,Information Technology & Services
1852454,Broadcast Media
71356467,Staffing & Recruiting
11396826,Facilities Services
7794161,Staffing & Recruiting
32987,Luxury Goods & Jewelry
1210463,Staffing & Recruiting
81590134,Construction
18639,Staffing & Recruiting
4019848,Mental Health Care
570101,Staffing & Recruiting
50909,Staffing & Recruiting
2489937,Staffing & Recruiting
545538,Staffing & Recruiting
94401,Management Consulting
144266,Transportation/Trucking/Railroad
2045038,Consumer Goods
164451,Hospital & Health Care
2220929,Consumer Goods
14830058,Semiconductors
2157,Computer Software
64940346,Information Technology & Services
13186641,Human Resources
65299,Staffing & Recruiting
559698,Restaurants
35674270,Electrical & Electronic Manufacturing
166714,Food & Beverages
14507,Insurance
31827,Hospital & Health Care
8479403,Hospital & Health Care
552829,Hospital & Health Care
2648,Higher Education
15701441,Hospital & Health Care
166925,Broadcast Media
1075106,Hospital & Health Care
79462541,Hospital & Health Care
2548108,Hospital & Health Care
581027,Computer Software
2247,Mechanical Or Industrial Engineering
2541700,Hospital & Health Care
9401140,Hospital & Health Care
63532172,Hospital & Health Care
1104193,Government Administration
50170,Hospital & Health Care
10854676,Medical Device
644776,Computer Software
354870,Staffing & Recruiting
57404291,Hospital & Health Care
15720708,Hospital & Health Care
15979299,Hospital & Health Care
6891304,Hospital & Health Care
2925058,Financial Services
585887,Hospitality
78467539,Computer Software
28993430,Public Relations & Communications
32469,Hospital & Health Care
5266489,"Health, Wellness & Fitness"
42134,Retail
3109444,Consumer Goods
2982156,Information Services
510681,Real Estate
15637586,Hospital & Health Care
6732937,Hospital & Health Care
2928506,Hospital & Health Care
24372,Hospital & Health Care
13476,Biotechnology
10650177,Staffing & Recruiting
34218,Hospital & Health Care
40787265,Hospital & Health Care
24798,Insurance
33134,Law Practice
668353,Hospital & Health Care
3507064,Financial Services
37423105,Non-profit Organization Management
166486,Financial Services
3495423,Medical Device
86001745,Pharmaceuticals
17483,Environmental Services
166774,Transportation/Trucking/Railroad
22534,Building Materials
40686676,Law Practice
3681,Construction
19327,Computer Games
4057,Hospital & Health Care
36769,Hospital & Health Care
2320776,Hospital & Health Care
64746547,Hospital & Health Care
1344009,Consumer Electronics
2880,Computer Software
9286,Insurance
1684870,Hospital & Health Care
12863,Defense & Space
556848,Computer Software
1087079,Government Administration
25040356,Financial Services
31869,Hospital & Health Care
22141,Utilities
3136318,Machinery
690568,Real Estate
6600327,Hospital & Health Care
12672576,Information Technology & Services
16240930,Consumer Goods
76312,Construction
15725,Real Estate
18040365,Public Safety
1366457,Construction
5062412,Hospital & Health Care
485573,Real Estate
3533175,Law Practice
35504188,Information Technology & Services
1124924,Real Estate
58405028,Medical Practice
4207,Financial Services
225239,Civil Engineering
9392485,Chemicals
893928,Construction
45091,Chemicals
12965,Retail
1974,Telecommunications
69478509,Biotechnology
76677145,Management Consulting
4983419,Computer Software
33295996,Utilities
5067678,Information Technology & Services
6617639,Hospital & Health Care
91560546,Hospitality
13626,Retail
89849744,Medical Device
42744,Staffing & Recruiting
289663,Research
3711368,Hospital & Health Care
19189206,Staffing & Recruiting
162531,Staffing & Recruiting
5386170,Financial Services
157306,"Health, Wellness & Fitness"
44829,Real Estate
2032,Telecommunications
82292919,Insurance
4465,Airlines/Aviation
3032528,Information Technology & Services
51626838,Computer Software
3710414,Mechanical Or Industrial Engineering
71721166,Staffing & Recruiting
283807,Real Estate
77222,Real Estate
27837,Food & Beverages
29448,Information Technology & Services
71939,Staffing & Recruiting
18527534,Staffing & Recruiting
19637,Industrial Automation
11033790,Information Technology & Services
7684,Computer Software
3693158,Biotechnology
129849,Automotive
2059,Electrical & Electronic Manufacturing
19187612,Mental Health Care
72092703,Information Technology & Services
14542251,Computer Software
13646464,Electrical & Electronic Manufacturing
64746,Insurance
961661,Consumer Services
20629,Transportation/Trucking/Railroad
44960,Packaging & Containers
28389122,Staffing & Recruiting
80006625,Information Technology & Services
16154370,Information Technology & Services
75193,Civil Engineering
2260687,Medical Device
2722,Semiconductors
4647,Insurance
20344983,Biotechnology
79821462,Information Technology & Services
2842489,Management Consulting
1199482,Staffing & Recruiting
91716675,Government Administration
76948210,Accounting
8308965,Banking
572631,Construction
370509,Construction
84824199,Defense & Space
78708714,Staffing & Recruiting
728536,Staffing & Recruiting
63828,Electrical & Electronic Manufacturing
762365,Real Estate
16944,Aviation & Aerospace
40392,Banking
26231,Insurance
166671,Higher Education
27196254,Computer Software
64671674,Computer & Network Security
12555,Government Administration
88236,Staffing & Recruiting
37237151,Management Consulting
19089475,Financial Services
1587140,Entertainment
51279,Mechanical Or Industrial Engineering
305895,Medical Device
113885,Medical Device
37516,Civil Engineering
82456548,Computer Software
40888889,Hospital & Health Care
81951318,Entertainment
13705949,Information Technology & Services
4196994,Education Management
1343839,Construction
2446172,Research
7956302,Information Technology & Services
2743,Retail
1637012,Mental Health Care
3520952,Oil & Energy
7602863,Transportation/Trucking/Railroad
122659,"Leisure, Travel & Tourism"
566521,Facilities Services
98470447,Higher Education
98211233,Staffing & Recruiting
78630757,Apparel & Fashion
19195997,Staffing & Recruiting
18065999,Biotechnology
87226329,Mental Health Care
1287418,Semiconductors
13202040,Information Technology & Services
69819011,Staffing & Recruiting
1750455,Staffing & Recruiting
8276,Biotechnology
4005968,Hospital & Health Care
1015491,Hospitality
94267572,Management Consulting
92525,Law Practice
11002014,Construction
136191,Staffing & Recruiting
93514,Staffing & Recruiting
5294,Financial Services
16127,Information Technology & Services
3732076,Information Technology & Services
4818381,Computer Software
1611662,Staffing & Recruiting
2547931,Biotechnology
2578208,Medical Device
2012594,Utilities
2642477,Information Technology & Services
68660545,Research
1003396,Apparel & Fashion
2472062,Law Practice
87991797,Human Resources
98525576,Shipbuilding
479378,Pharmaceuticals
64709762,Sports
115024,Computer Software
1283,Information Technology & Services
81548274,Hospital & Health Care
51586112,Staffing & Recruiting
108183,Environmental Services
18380759,Staffing & Recruiting
89883684,Staffing & Recruiting
321712,Information Technology & Services
86397043,Information Services
89220418,Information Technology & Services
71211384,Staffing & Recruiting
2012779,Information Technology & Services
3326615,Information Technology & Services
89869268,Computer Software
2667419,Education Management
383000,Consumer Services
203731,Information Technology & Services
2937226,Staffing & Recruiting
2718681,Banking
16237834,Civic & Social Organization
43533,Information Technology & Services
26244696,Internet
81415569,Renewables & Environment
79925463,Wholesale
20330166,Farming
27758,Staffing & Recruiting
18409,Hospitality
27108872,Wholesale
52591,Wine & Spirits
29334397,Management Consulting
102963,Real Estate
959749,Computer Software
7099708,Human Resources
24440,Information Technology & Services
9779,Newspapers
163787,Wholesale
7587252,Information Technology & Services
20369,Apparel & Fashion
75069004,Education Management
72434046,Financial Services
89791822,Sports
132468,Building Materials
45603,Staffing & Recruiting
31456827,Biotechnology
1186421,Staffing & Recruiting
103186,Package/Freight Delivery
6472500,Building Materials
1274529,Pharmaceuticals
11674,Cosmetics
300543,Facilities Services
114531,International Trade & Development
77115539,Law Practice
28052,Food Production
3996786,Information Technology & Services
7587304,Retail
21444,Higher Education
9826,Information Technology & Services
91161992,Telecommunications
164808,Entertainment
5652,Management Consulting
490432,Information Technology & Services
35557246,Staffing & Recruiting
40661083,Transportation/Trucking/Railroad
744463,Retail
2518106,Computer & Network Security
34755301,Telecommunications
17246,Staffing & Recruiting
7268,Computer Software
1456190,Electrical & Electronic Manufacturing
79804728,"Health, Wellness & Fitness"
15546,Hospital & Health Care
3954657,Computer Software
49455,Electrical & Electronic Manufacturing
1768093,Hospital & Health Care
4099,Higher Education
81958632,Building Materials
1183247,Government Relations
38913,Civil Engineering
3586991,Higher Education
16182319,Hospital & Health Care
10794364,Information Technology & Services
2251,Retail
53596,Apparel & Fashion
1307,Financial Services
23236,Financial Services
10820,Machinery
1540702,Automotive
27196805,Education Management
29352,Computer Software
15473,Education Management
1280557,Mechanical Or Industrial Engineering
349297,Computer Software
65474231,Sports
2057437,Entertainment
3649864,Computer Software
35506944,Hospitality
25170579,Environmental Services
495856,Design
200715,Hospital & Health Care
166632,Higher Education
57978,Food Production
15472,Education Management
3775779,Semiconductors
6034,Retail
122279,Hospital & Health Care
5186,Financial Services
15218920,Hospital & Health Care
398606,Transportation/Trucking/Railroad
3672,Information Technology & Services
6765,Law Practice
35717035,Higher Education
10619522,Pharmaceuticals
5301913,Management Consulting
14547,Computer Software
1480,Computer Software
23182,Hospital & Health Care
894572,Facilities Services
40658652,Oil & Energy
995588,Hospital & Health Care
2252,Retail
28424,Research
13073,Hospital & Health Care
11130470,Research
10769,Hospital & Health Care
6062532,Hospital & Health Care
25082,Financial Services
35545790,Wholesale
42881474,Airlines/Aviation
15451728,Retail
29849,Pharmaceuticals
63838,Staffing & Recruiting
96159230,Insurance
8014996,Hospital & Health Care
68921127,Biotechnology
157330,Higher Education
27116821,Hospital & Health Care
5233302,Computer Software
8773,Marketing & Advertising
34867,"Health, Wellness & Fitness"
64550438,Information Technology & Services
64862701,Food Production
3159554,Computer Software
10877849,Retail
202944,Information Technology & Services
27249903,Marketing & Advertising
899708,Hospital & Health Care
76788,Electrical & Electronic Manufacturing
343453,Public Policy
162987,Transportation/Trucking/Railroad
37902046,Maritime
45970,Non-profit Organization Management
13353,Hospital & Health Care
116306,Packaging & Containers
71983290,Insurance
278880,Information Technology & Services
15241130,Consumer Goods
10110776,Hospital & Health Care
2524729,Financial Services
932563,Real Estate
2647843,Computer Software
90694834,Hospital & Health Care
11804,Hospital & Health Care
19851,Financial Services
162213,Mechanical Or Industrial Engineering
4972,Information Technology & Services
27253457,Biotechnology
35428876,Hospital & Health Care
40931973,Marketing & Advertising
2241197,Marketing & Advertising
2148,Semiconductors
5927,Mechanical Or Industrial Engineering
99055,Computer Software
232761,Marketing & Advertising
3766239,Research
90694489,Information Technology & Services
30107424,Construction
166328,Computer Software
7410,Oil & Energy
63590,Food Production
10149011,Computer Software
162293,Consumer Services
37486647,Professional Training & Coaching
250774,Information Technology & Services
212139,Transportation/Trucking/Railroad
111267,Real Estate
2958789,Hospital & Health Care
15954445,Hospital & Health Care
9676,Consumer Goods
6575553,Computer Software
2584492,Hospital & Health Care
2837417,Financial Services
2673675,Financial Services
15356840,Construction
11842128,Government Administration
12958,Primary/Secondary Education
71957,Staffing & Recruiting
65006104,Marketing & Advertising
54544813,Automotive
82808548,Retail
397181,Computer Software
19850,Higher Education
75730,Retail
241762,Pharmaceuticals
57749,Management Consulting
23730120,Automotive
19058930,Facilities Services
27180004,Transportation/Trucking/Railroad
11088832,Human Resources
67531411,Retail
76308,Hospital & Health Care
4026801,Food Production
64549636,Hospital & Health Care
710023,Construction
28646687,Hospitality
27722,Retail
28615633,Defense & Space
2951796,Construction
90520057,Staffing & Recruiting
1146463,Individual & Family Services
25068812,Utilities
23681229,Construction
1457906,Non-profit Organization Management
84230,Defense & Space
88277482,Hospital & Health Care
65012427,Public Safety
67493262,Construction
7003330,Hospital & Health Care
40711210,Non-profit Organization Management
27299,Building Materials
1258653,Information Technology & Services
2988,Computer Software
1642,Pharmaceuticals
80037952,Primary/Secondary Education
115441,Hospital & Health Care
11068234,Insurance
1168535,Restaurants
4985469,Security & Investigations
82096914,Staffing & Recruiting
76206714,Mental Health Care
80488468,Financial Services
250671,Food & Beverages
58896,Information Technology & Services
164552,Hospitality
2564994,Hospitality
76381,Primary/Secondary Education
76863872,Sports
2254883,Insurance
982284,Government Administration
15157241,Restaurants
91479188,Food & Beverages
6793658,Staffing & Recruiting
471011,Architecture & Planning
1151626,Banking
3247282,Hospital & Health Care
79500833,Staffing & Recruiting
1028,Information Technology & Services
10507585,Transportation/Trucking/Railroad
2962,Airlines/Aviation
68785548,Hospital & Health Care
59042493,Supermarkets
15437343,Education Management
90741203,Higher Education
110533,Telecommunications
20122211,Law Enforcement
5089,Automotive
13027446,Construction
141215,Food & Beverages
96156177,Construction
6591301,Hospital & Health Care
164159,Retail
2163962,Automotive
13780,Higher Education
10399839,Biotechnology
150203,Wholesale
19128925,Aviation & Aerospace
3569228,Marketing & Advertising
84095,Management Consulting
18954903,Financial Services
2668792,Non-profit Organization Management
3807788,Hospital & Health Care
3753860,Government Administration
450985,Non-profit Organization Management
425984,Individual & Family Services
11963,Law Practice
27200744,Hospital & Health Care
4798,Retail
72825,Information Technology & Services
73002693,Information Technology & Services
4896,Insurance
7083767,Mental Health Care
2853989,Law Practice
2017,Telecommunications
35520100,Hospitality
3277638,Hospitality
93838491,Real Estate
15098367,Higher Education
803934,Real Estate
11459089,Machinery
3198016,Architecture & Planning
65457024,Consumer Goods
53118,Information Technology & Services
2396310,Staffing & Recruiting
263580,Government Administration
4256,Aviation & Aerospace
4757283,Individual & Family Services
18741074,Utilities
82786309,Environmental Services
90551435,Retail
90518804,Real Estate
2309404,Non-profit Organization Management
2558753,Hospital & Health Care
1628169,Mechanical Or Industrial Engineering
66357,Facilities Services
90919,Real Estate
2134473,Pharmaceuticals
2438445,Consumer Services
74431428,Renewables & Environment
98530571,Outsourcing/Offshoring
1923902,Media Production
79982200,Transportation/Trucking/Railroad
33648,Food Production
37486,Real Estate
41680,Hospital & Health Care
4991265,Utilities
33208551,Primary/Secondary Education
501073,Education Management
34658,Government Administration
19785,Higher Education
98556556,Non-profit Organization Management
1551641,Staffing & Recruiting
33192604,Construction
81490090,Information Technology & Services
7595534,Chemicals
14414539,Luxury Goods & Jewelry
80085730,Financial Services
2166352,Staffing & Recruiting
10003261,Wine & Spirits
10695881,Information Technology & Services
67995,Financial Services
5085662,Machinery
1051998,Information Technology & Services
87735,Automotive
10439499,Human Resources
5098,Oil & Energy
